Date,Open,High,Low,Close,Adj Close,Volume
2006-01-02,4.302450,4.355700,4.270500,4.334400,2.900000,3453480
2006-01-03,4.355700,4.398300,4.313100,4.366350,2.921377,8026572
2006-01-04,4.366350,4.366350,4.291800,4.313100,2.885749,8245569
2006-01-05,4.334400,4.355700,4.291800,4.313100,2.885749,4562971
2006-01-08,4.334400,4.334400,4.281150,4.291800,2.871498,4102174
2006-01-09,4.291800,4.302450,4.164000,4.164000,2.785991,12578470
2006-01-10,4.195950,4.270500,4.195950,4.249200,2.842995,5830460
2006-01-11,4.217250,4.270500,4.206600,4.259850,2.850121,3844881
2006-01-12,4.259850,4.281150,4.217250,4.281150,2.864372,3633509
2006-01-15,4.281150,4.281150,4.185300,4.206600,2.814493,5508108
2006-01-16,4.238550,4.270500,4.217250,4.249200,2.842995,6223498
2006-01-17,4.206600,4.206600,4.089460,4.132060,2.764621,11789852
2006-01-18,4.174650,4.227900,4.132060,4.206600,2.814493,7488779
2006-01-19,4.195950,4.206600,4.132060,4.142710,2.771747,12232351
2006-01-22,4.068160,4.185300,4.046860,4.153350,2.778865,8966665
2006-01-23,4.153350,4.238550,4.153350,4.238550,2.835870,6664131
2006-01-24,4.270500,4.302450,4.249200,4.270500,2.857247,6324320
2006-01-26,4.281150,4.355700,4.281150,4.345050,2.907126,6940284
2006-01-29,4.355700,4.440890,4.323750,4.366350,2.921377,8691233
2006-01-30,4.366350,4.398300,4.323750,4.398300,2.942753,8854193
2006-01-31,4.398300,4.536740,4.398300,4.440890,2.971249,8348779
2006-02-01,4.515440,4.568690,4.408950,4.408950,2.949878,11154217
2006-02-02,4.451540,4.451540,4.377000,4.419600,2.957005,8942755
2006-02-05,4.451540,4.494140,4.345050,4.345050,2.907126,6945024
2006-02-06,4.377000,4.398300,4.270500,4.281150,2.864372,17182776
2006-02-07,4.281150,4.281150,4.238550,4.259850,2.850121,6231912
2006-02-08,4.313100,4.313100,4.217250,4.281150,2.864372,8311312
2006-02-09,4.334400,4.377000,4.334400,4.355700,2.914251,12608902
2006-02-12,4.366350,4.430240,4.366350,4.387650,2.935628,8660545
2006-02-13,4.377000,4.398300,4.323750,4.366350,2.921377,5491650
2006-02-14,4.366350,4.377000,4.291800,4.313100,2.885749,7099035
2006-02-15,4.217250,4.281150,4.195950,4.217250,2.821619,24116352
2006-02-16,4.217250,4.259850,4.217250,4.238550,2.835870,4768590
2006-02-19,4.259850,4.302450,4.238550,4.302450,2.878624,4596406
2006-02-20,4.302450,4.355700,4.259850,4.302450,2.878624,6558490
2006-02-21,4.323750,4.398300,4.313100,4.355700,2.914251,14060166
2006-02-22,4.366350,4.440890,4.366350,4.430240,2.964123,11220224
2006-02-23,4.462190,4.494140,4.430240,4.451540,2.978374,16045110
2006-02-26,4.408950,4.408950,4.313100,4.355700,2.914251,5260732
2006-02-27,4.334400,4.377000,4.323750,4.366350,2.921377,11204752
2006-02-28,4.377000,4.377000,4.302450,4.302450,2.878624,7793858
2006-03-01,4.334400,4.334400,4.291800,4.291800,2.980352,50706
2006-03-02,4.291800,4.302450,4.281150,4.302450,2.987748,24414
2006-03-05,4.259850,4.259850,4.206600,4.259850,2.958165,7290391
2006-03-06,4.249200,4.249200,4.206600,4.227900,2.935979,5381042
2006-03-07,4.217250,4.249200,4.195950,4.195950,2.913791,6192845
2006-03-08,4.195950,4.227900,4.153350,4.227900,2.935979,5626582
2006-03-09,4.195950,4.206600,4.110760,4.142710,2.876820,2403752
2006-03-12,4.153350,4.164000,4.132060,4.164000,2.891604,2521149
2006-03-13,4.164000,4.185300,4.121410,4.121410,2.862028,5822523
2006-03-14,4.121410,4.142710,4.078810,4.110760,2.854633,4256898
2006-03-15,4.153350,4.153350,4.110760,4.132060,2.869424,9240568
2006-03-16,4.110760,4.121410,3.982960,4.004260,2.780676,14226295
2006-03-19,4.057510,4.057510,3.982960,3.982960,2.765884,10535901
2006-03-20,3.982960,3.982960,3.791270,3.929710,2.728906,47872425
2006-03-21,3.951010,4.004260,3.929710,3.961660,2.751093,17027255
2006-03-22,3.961660,3.972310,3.908410,3.951010,2.743698,91942914
2006-03-23,3.951010,3.951010,3.855170,3.887110,2.699324,13091831
2006-03-26,3.908410,3.982960,3.908410,3.982960,2.765884,7799352
2006-03-27,3.961660,3.982960,3.908410,3.919060,2.721510,6235079
2006-03-28,3.908410,3.919060,3.876460,3.887110,2.699324,3372944
2006-03-29,3.887110,3.919060,3.823220,3.833870,2.662352,11257510
2006-03-30,3.823220,3.855170,3.759320,3.769970,2.617978,18700189
2006-04-03,3.780620,3.801920,3.738020,3.801920,2.640165,10464402
2006-04-04,3.801920,3.865810,3.791270,3.823220,2.654956,8289439
2006-04-05,3.876460,3.887110,3.823220,3.823220,2.654956,15732638
2006-04-06,3.823220,3.833870,3.748670,3.780620,2.625374,6926470
2006-04-07,3.769970,3.780620,3.738020,3.738020,2.595791,13027435
2006-04-10,3.769970,3.780620,3.748670,3.769970,2.617978,6373514
2006-04-11,3.780620,3.780620,3.684770,3.706070,2.573604,13969924
2006-04-12,3.695420,3.716720,3.663470,3.716720,2.581000,10141343
2006-04-13,3.706070,3.706070,3.663470,3.674120,2.551417,8549552
2006-04-18,3.620870,3.631520,3.578270,3.610220,2.507043,11074935
2006-04-19,3.620870,3.663470,3.610220,3.663470,2.544021,16924581
2006-04-20,3.663470,3.769970,3.631520,3.748670,2.603187,12115972
2006-04-21,3.780620,3.801920,3.738020,3.791270,2.632770,7693815
2006-04-24,3.791270,3.791270,3.695420,3.716720,2.581000,10169506
2006-04-26,3.738020,3.748670,3.695420,3.748670,2.603187,9344986
2006-04-27,3.748670,3.812570,3.727370,3.780620,2.625374,6166463
2006-04-28,3.780620,3.780620,3.684770,3.684770,2.558813,18881951
2006-05-01,3.695420,3.716720,3.642170,3.684770,2.558813,7313971
2006-05-02,3.642170,3.652820,3.620870,3.620870,2.514439,10466625
2006-05-03,3.642170,3.642170,3.610220,3.631520,2.521835,5162911
2006-05-04,3.631520,3.706070,3.599570,3.663470,2.544021,10146364
2006-05-05,3.716720,3.716720,3.620870,3.674120,2.551417,10941051
2006-05-08,3.652820,3.674120,3.631520,3.642170,2.529230,7211619
2006-05-09,3.631520,3.631520,3.599570,3.631520,2.521835,7280688
2006-05-10,3.620870,3.631520,3.567630,3.599570,2.499647,7882082
2006-05-11,3.588920,3.652820,3.578270,3.620870,2.514439,9478398
2006-05-12,3.610220,3.620870,3.546330,3.546330,2.462676,6185171
2006-05-15,3.535680,3.567630,3.514380,3.514380,2.440489,3362096
2006-05-16,3.556980,3.588920,3.482430,3.514380,2.440489,11044812
2006-05-17,3.514380,3.546330,3.493080,3.503730,2.433094,8160170
2006-05-18,3.503730,3.546330,3.471780,3.525030,2.447885,5941446
2006-05-19,3.546330,3.578270,3.525030,3.578270,2.484856,6300445
2006-05-22,3.631520,3.652820,3.599570,3.610220,2.507043,7595790
2006-05-23,3.599570,3.599570,3.514380,3.546330,2.462676,4614654
2006-05-24,3.535680,3.546330,3.439830,3.461130,2.403511,12530391
2006-05-25,3.461130,3.482430,3.439830,3.439830,2.388719,6104547
2006-05-26,3.450480,3.482430,3.439830,3.450480,2.396115,13937589
2006-05-29,3.450480,3.471780,3.418530,3.461130,2.403511,5607259
2006-05-30,3.450480,3.450480,3.418530,3.429180,2.381324,6694275
2006-05-31,3.407880,3.407880,3.354630,3.354630,2.329554,14420469
2006-06-01,3.407880,3.429180,3.386580,3.429180,2.381324,10826155
2006-06-02,3.471780,3.482430,3.386580,3.407880,2.366532,8513726
2006-06-05,3.407880,3.450480,3.365280,3.450480,2.396115,4784411
2006-06-06,3.397230,3.429180,3.375930,3.386580,2.351741,9750002
2006-06-07,3.365280,3.429180,3.354630,3.386580,2.351741,7731920
2006-06-08,3.386580,3.407880,3.333330,3.343980,2.322158,7263394
2006-06-09,3.386580,3.397230,3.354630,3.386580,2.351741,7324613
2006-06-13,3.354630,3.375930,3.333330,3.354630,2.329554,7402206
2006-06-14,3.333330,3.386580,3.312030,3.386580,2.351741,9765193
2006-06-15,3.429180,3.482430,3.397230,3.482430,2.418302,19827447
2006-06-16,3.514380,3.525030,3.461130,3.503730,2.433094,8079795
2006-06-19,3.471780,3.535680,3.461130,3.482430,2.418302,5479027
2006-06-20,3.461130,3.471780,3.375930,3.386580,2.351741,9120488
2006-06-21,3.343980,3.354630,3.184240,3.226840,2.240813,34725700
2006-06-22,3.237490,3.269440,3.173590,3.194890,2.218626,34026577
2006-06-23,3.173590,3.205540,3.130990,3.173590,2.203834,27313031
2006-06-26,3.184240,3.184240,3.099040,3.130990,2.174251,17712241
2006-06-27,3.130990,3.184240,3.120340,3.152290,2.189043,9778810
2006-06-28,3.130990,3.152290,3.109690,3.120340,2.166856,25375551
2006-06-29,3.130990,3.184240,3.130990,3.152290,2.189043,11238603
2006-06-30,3.162940,3.205540,3.141640,3.152290,2.189043,21919873
2006-07-03,3.184240,3.194890,3.162940,3.173590,2.203834,6145593
2006-07-04,3.194890,3.258790,3.194890,3.248140,2.255604,8449356
2006-07-05,3.269440,3.290730,3.248140,3.290730,2.285180,8795401
2006-07-06,3.258790,3.322680,3.248140,3.322680,2.307367,5904011
2006-07-07,3.333330,3.333330,3.184240,3.248140,2.255604,8405655
2006-07-10,3.237490,3.280090,3.226840,3.269440,2.270395,2494900
2006-07-11,3.258790,3.280090,3.248140,3.258790,2.263000,3199234
2006-07-12,3.269440,3.269440,3.226840,3.226840,2.240813,3025836
2006-07-13,3.226840,3.237490,3.173590,3.173590,2.203834,8378486
2006-07-14,3.152290,3.194890,3.130990,3.173590,2.203834,8799269
2006-07-17,3.152290,3.162940,3.109690,3.141640,2.181647,13395176
2006-07-18,3.162940,3.173590,3.099040,3.120340,2.166856,14940452
2006-07-19,3.141640,3.184240,3.141640,3.152290,2.189043,5502489
2006-07-20,3.194890,3.237490,3.194890,3.226840,2.240813,6588507
2006-07-21,3.194890,3.216190,3.184240,3.194890,2.218626,4376056
2006-07-24,3.184240,3.258790,3.173590,3.237490,2.248208,4975001
2006-07-25,3.269440,3.301380,3.226840,3.290730,2.285180,5252371
2006-07-26,3.280090,3.290730,3.237490,3.258790,2.263000,11210709
2006-07-27,3.216190,3.312030,3.194890,3.312030,2.299971,11140004
2006-07-28,3.269440,3.290730,3.226840,3.258790,2.263000,5323043
2006-07-31,3.290730,3.301380,3.237490,3.248140,2.255604,5257515
2006-08-01,3.248140,3.290730,3.237490,3.269440,2.270395,1772419
2006-08-02,3.258790,3.269440,3.216190,3.226840,2.240813,4964107
2006-08-03,3.237490,3.248140,3.205540,3.248140,2.255604,5257283
2006-08-04,3.226840,3.258790,3.216190,3.226840,2.240813,3339455
2006-08-07,3.237490,3.248140,3.216190,3.237490,2.248208,2739517
2006-08-08,3.226840,3.280090,3.216190,3.269440,2.270395,4034917
2006-08-09,3.269440,3.269440,3.248140,3.248140,2.255604,3736164
2006-08-10,3.226840,3.269440,3.226840,3.248140,2.255604,2926728
2006-08-11,3.237490,3.248140,3.205540,3.216190,2.233417,3799185
2006-08-14,3.248140,3.301380,3.226840,3.301380,2.292575,4466108
2006-08-15,3.301380,3.333330,3.290730,3.301380,2.292575,14367446
2006-08-16,3.322680,3.343980,3.312030,3.333330,2.314763,7075199
2006-08-17,3.397230,3.525030,3.354630,3.503730,2.433094,38466684
