Date,Open,High,Low,Close,Adj Close,Volume
2006-01-02,1.800000,1.800000,1.800000,1.800000,0.865690,0
2006-01-03,1.780000,1.800000,1.770000,1.780000,0.856071,26778
2006-01-04,1.780000,1.780000,1.760000,1.760000,0.846452,3442
2006-01-05,1.780000,1.780000,1.760000,1.760000,0.846452,32000
2006-01-08,1.760000,1.760000,1.760000,1.760000,0.846452,0
2006-01-09,1.770000,1.770000,1.770000,1.770000,0.851262,25393
2006-01-10,1.770000,1.770000,1.770000,1.770000,0.851262,67000
2006-01-11,1.790000,1.800000,1.790000,1.800000,0.865690,19000
2006-01-12,1.800000,1.810000,1.800000,1.800000,0.865690,12050
2006-01-15,1.800000,1.810000,1.800000,1.810000,0.870499,65201
2006-01-16,1.810000,1.820000,1.810000,1.820000,0.875309,6500
2006-01-17,1.810000,1.810000,1.810000,1.810000,0.870499,55000
2006-01-18,1.820000,1.855000,1.820000,1.855000,0.892142,64949
2006-01-19,1.900000,1.900000,1.860000,1.860000,0.894546,26132
2006-01-22,1.855000,1.855000,1.830000,1.855000,0.892142,35000
2006-01-23,1.855000,1.855000,1.830000,1.830000,0.880118,282850
2006-01-24,1.815000,1.815000,1.815000,1.815000,0.872904,54000
2006-01-26,1.820000,1.820000,1.815000,1.820000,0.875309,22500
2006-01-29,1.815000,1.815000,1.815000,1.815000,0.872904,2000
2006-01-30,1.850000,1.860000,1.850000,1.860000,0.894546,8500
2006-01-31,1.900000,1.930000,1.900000,1.900000,0.913784,335794
2006-02-01,1.900000,1.920000,1.900000,1.910000,0.918593,442200
2006-02-02,1.940000,1.940000,1.910000,1.920000,0.923403,255200
2006-02-05,1.920000,1.940000,1.910000,1.940000,0.933021,307000
2006-02-06,1.925000,1.950000,1.925000,1.940000,0.933021,20950000
2006-02-07,1.940000,1.940000,1.920000,1.920000,0.923403,128300
2006-02-08,1.850000,1.850000,1.850000,1.850000,0.921979,20000
2006-02-09,1.860000,1.910000,1.860000,1.900000,0.946897,178789
2006-02-12,1.880000,1.900000,1.880000,1.900000,0.946897,166811
2006-02-13,1.900000,1.900000,1.890000,1.900000,0.946897,746330
2006-02-14,1.900000,1.950000,1.900000,1.950000,0.971816,862994
2006-02-15,1.950000,2.020000,1.950000,2.010000,1.001718,1562568
2006-02-16,2.020000,2.040000,2.000000,2.020000,1.006701,375076
2006-02-19,2.020000,2.060000,2.000000,2.060000,1.026636,304139
2006-02-20,2.060000,2.080000,2.060000,2.080000,1.036603,390498
2006-02-21,2.040000,2.080000,2.040000,2.070000,1.031620,104500
2006-02-22,2.060000,2.060000,2.020000,2.030000,1.011685,20250
2006-02-23,2.040000,2.080000,2.030000,2.080000,1.036603,5879375
2006-02-26,2.090000,2.090000,2.050000,2.050000,1.021652,84889
2006-02-27,2.050000,2.080000,2.030000,2.080000,1.036603,313479
2006-02-28,2.080000,2.080000,2.030000,2.030000,1.011685,127141
2006-03-01,2.040000,2.050000,2.030000,2.050000,1.021652,157656
2006-03-02,2.030000,2.040000,2.030000,2.030000,1.011685,65050
2006-03-05,2.030000,2.050000,2.030000,2.050000,1.021652,28600
2006-03-06,2.070000,2.070000,2.020000,2.060000,1.026636,132457
2006-03-07,2.030000,2.080000,2.030000,2.070000,1.031620,78193
2006-03-08,2.050000,2.050000,2.050000,2.050000,1.021652,35300
2006-03-09,2.090000,2.090000,2.070000,2.070000,1.031620,140500
2006-03-12,2.050000,2.080000,2.050000,2.080000,1.036603,79200
2006-03-13,2.050000,2.060000,2.040000,2.060000,1.026636,147095
2006-03-14,2.060000,2.080000,2.050000,2.060000,1.026636,132817
2006-03-15,2.060000,2.090000,2.060000,2.080000,1.036603,191132
2006-03-16,2.080000,2.120000,2.080000,2.120000,1.056538,494291
2006-03-19,2.100000,2.130000,2.100000,2.120000,1.056538,197080
2006-03-20,2.090000,2.120000,2.090000,2.120000,1.056538,24000
2006-03-21,2.100000,2.130000,2.060000,2.100000,1.046571,1057499
2006-03-22,2.110000,2.160000,2.110000,2.150000,1.071489,133885
2006-03-23,2.160000,2.160000,2.130000,2.130000,1.061522,135300
2006-03-26,2.140000,2.140000,2.120000,2.120000,1.056538,155412
2006-03-27,2.130000,2.190000,2.130000,2.180000,1.086440,79188
2006-03-28,2.150000,2.350000,2.150000,2.350000,1.171162,311436
2006-03-29,2.200000,2.210000,2.150000,2.200000,1.096407,94167
2006-03-30,2.190000,2.190000,2.190000,2.190000,1.091423,1000
2006-04-03,2.150000,2.200000,2.140000,2.200000,1.096407,72454
2006-04-04,2.190000,2.190000,2.160000,2.190000,1.091423,39200
2006-04-05,2.200000,2.250000,2.170000,2.250000,1.121326,94723
2006-04-06,2.210000,2.230000,2.210000,2.220000,1.106375,996469
2006-04-07,2.200000,2.230000,2.180000,2.230000,1.111358,1198073
2006-04-10,2.240000,2.240000,2.210000,2.210000,1.101391,32865
2006-04-11,2.220000,2.250000,2.220000,2.230000,1.111358,69627
2006-04-12,2.230000,2.270000,2.230000,2.270000,1.131293,694524
2006-04-13,2.260000,2.260000,2.260000,2.260000,1.126309,5000
2006-04-18,2.270000,2.270000,2.240000,2.250000,1.121326,102701
2006-04-19,2.270000,2.270000,2.250000,2.270000,1.131293,29420
2006-04-20,2.260000,2.260000,2.260000,2.260000,1.126309,41000
2006-04-21,2.270000,2.270000,2.260000,2.260000,1.126309,319810
2006-04-24,2.250000,2.260000,2.250000,2.260000,1.126309,2000
2006-04-26,2.260000,2.360000,2.260000,2.300000,1.146244,76700
2006-04-27,2.280000,2.290000,2.260000,2.270000,1.131293,64190
2006-04-28,2.260000,2.290000,2.260000,2.270000,1.131293,88730
2006-05-01,2.260000,2.290000,2.260000,2.290000,1.141260,1253206
2006-05-02,2.290000,2.290000,2.290000,2.290000,1.141260,62100
2006-05-03,2.290000,2.290000,2.240000,2.260000,1.126309,72876
2006-05-04,2.250000,2.260000,2.240000,2.250000,1.121326,454700
2006-05-05,2.250000,2.250000,2.240000,2.250000,1.121326,71430
2006-05-08,2.250000,2.250000,2.240000,2.250000,1.121326,20500
2006-05-09,2.250000,2.250000,2.250000,2.250000,1.121326,27199
2006-05-10,2.250000,2.250000,2.250000,2.250000,1.121326,211363
2006-05-11,2.250000,2.250000,2.220000,2.220000,1.106375,44000
2006-05-12,2.250000,2.250000,2.210000,2.250000,1.121326,109744
2006-05-15,2.200000,2.200000,2.170000,2.180000,1.086440,16000
2006-05-16,2.140000,2.150000,2.100000,2.110000,1.051554,120052
2006-05-17,2.100000,2.110000,2.080000,2.080000,1.036603,131236
2006-05-18,2.080000,2.090000,2.040000,2.070000,1.031620,495189
2006-05-19,2.050000,2.050000,2.050000,2.050000,1.021652,55000
2006-05-22,2.050000,2.090000,2.040000,2.050000,1.021652,107670
